id,host_id,host_since,host_is_superhost,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms,price,minimum_nights,maximum_nights,availability_365,number_of_reviews_ltm,last_review,review_scores_rating,license,bedrooms,amenities_count
2640252,3038226,2012-07-24,t,1er Arrondissement,45.76899,4.83543,Entire home/apt,2,1.0,65.0,200,1001,255,0,2021-07-17,4.8,licensed,0.0,27
2650078,13565438,2014-03-26,f,5e Arrondissement,45.76391,4.82787,Entire home/apt,2,1.0,110.0,5,90,39,4,2024-09-03,4.72,licensed,2.0,33
2659302,12768270,2014-03-03,f,1er Arrondissement,45.7729,4.82801,Entire home/apt,6,2.0,395.0,2,14,338,2,2024-06-04,4.71,licensed,3.0,50
2705522,13846699,2014-04-03,f,1er Arrondissement,45.77393,4.83264,Entire home/apt,4,1.0,110.0,365,1125,0,0,2016-12-29,5.0,Unlicensed,2.0,12
2777134,14203254,2014-04-12,f,7e Arrondissement,45.75142,4.8423,Entire home/apt,2,1.0,55.0,8,1125,135,0,2022-08-27,4.29,Exempt,1.0,12
2829757,14476350,2014-04-19,t,8e Arrondissement,45.72357,4.88062,Entire home/apt,2,1.0,55.0,3,1125,284,10,2024-09-06,4.65,licensed,0.0,43
2839702,7974833,2013-08-06,f,6e Arrondissement,45.76874,4.85276,Private room,2,1.0,55.0,1,1125,0,0,2016-02-16,4.75,Unlicensed,1.0,31
2839704,7974833,2013-08-06,f,6e Arrondissement,45.7701,4.85237,Entire home/apt,3,1.0,45.0,365,1125,0,0,2017-12-10,5.0,Unlicensed,1.0,23
2894093,14790563,2014-04-27,f,1er Arrondissement,45.77426,4.8355,Entire home/apt,4,1.0,50.0,10,100,0,0,2021-07-22,4.94,licensed,2.0,14
2896466,14803034,2014-04-27,t,6e Arrondissement,45.76755,4.85848,Entire home/apt,4,1.0,239.0,1,1125,360,33,2024-09-08,4.92,licensed,2.0,33
2897630,14809773,2014-04-27,f,5e Arrondissement,45.75665,4.81511,Private room,2,1.0,30.0,7,1125,266,1,2024-06-29,3.86,Unlicensed,1.0,13
2915632,14889811,2014-04-29,t,1er Arrondissement,45.77166,4.83278,Entire home/apt,6,1.0,130.0,2,30,0,0,2022-11-06,4.68,licensed,2.0,19
2971337,15160605,2014-05-06,f,1er Arrondissement,45.77178,4.83486,Entire home/apt,6,1.0,120.0,365,1125,0,0,2017-12-10,4.81,Unlicensed,3.0,35
2987786,14889811,2014-04-29,t,1er Arrondissement,45.77165,4.83446,Private room,2,1.0,46.0,2,1125,62,40,2024-08-31,4.92,Unlicensed,1.0,17
2996021,15272676,2014-05-08,f,3e Arrondissement,45.76127,4.8649,Entire home/apt,2,1.0,59.0,365,1125,0,0,2018-03-17,4.71,Unlicensed,1.0,14
3039971,15479272,2014-05-13,t,5e Arrondissement,45.76789,4.82569,Entire home/apt,3,1.0,64.0,14,200,76,8,2024-08-18,4.8,licensed,1.0,25
3045207,7576474,2013-07-18,t,3e Arrondissement,45.75875,4.84109,Entire home/apt,2,1.0,166.0,1,365,342,34,2024-08-26,4.9,licensed,1.0,33
3080412,15675263,2014-05-18,f,2e Arrondissement,45.76089,4.83703,Entire home/apt,4,1.0,140.0,365,1125,0,0,2016-11-10,5.0,Unlicensed,1.0,12
3080845,3596049,2012-09-17,t,2e Arrondissement,45.74357,4.82407,Private room,2,1.0,52.0,2,10,173,20,2024-09-11,4.97,Unlicensed,1.0,44
3086902,15705939,2014-05-19,t,4e Arrondissement,45.77813,4.832,Entire home/apt,2,1.0,57.0,2,1125,308,50,2024-08-12,4.8,licensed,0.0,24
3104078,15781138,2014-05-20,t,1er Arrondissement,45.76984,4.83626,Entire home/apt,5,1.0,80.0,3,120,0,11,2024-08-20,4.78,licensed,2.0,47
3120432,10937034,2014-01-01,f,4e Arrondissement,45.77842,4.8305,Entire home/apt,4,1.0,92.0,5,90,359,0,2023-01-24,4.91,licensed,2.0,41
3121084,15854880,2014-05-22,t,8e Arrondissement,45.72471,4.8801,Entire home/apt,1,1.0,42.0,7,1125,66,3,2024-02-16,4.81,licensed,0.0,8
3136123,15524720,2014-05-14,f,6e Arrondissement,45.77007,4.84382,Entire home/apt,6,1.0,85.0,365,1125,0,0,2015-06-06,4.6,Unlicensed,2.0,10
3151277,15995025,2014-05-26,f,7e Arrondissement,45.74895,4.8446,Entire home/apt,8,1.0,75.0,365,1125,0,0,2016-12-29,4.5,Unlicensed,2.0,8
3159431,16031596,2014-05-27,f,5e Arrondissement,45.75791,4.82451,Entire home/apt,4,1.0,96.0,3,120,255,0,2023-01-08,4.69,licensed,1.0,51
3163205,15799960,2014-05-21,t,1er Arrondissement,45.76868,4.83646,Entire home/apt,2,1.0,75.0,2,1125,38,12,2024-06-25,4.75,licensed,0.0,34
3191258,11193285,2014-01-11,f,2e Arrondissement,45.74566,4.82246,Entire home/apt,5,2.0,350.0,5,30,0,1,2024-08-04,5.0,licensed,4.0,39
3253366,5322620,2013-03-04,t,5e Arrondissement,45.75438,4.82383,Entire home/apt,12,2.0,900.0,2,1125,159,15,2024-09-03,4.77,licensed,6.0,60
3305894,16696034,2014-06-12,f,2e Arrondissement,45.7579,4.8331,Entire home/apt,4,1.0,80.0,365,1125,88,0,2020-08-26,4.11,Unlicensed,1.0,27
3343095,16873161,2014-06-16,t,3e Arrondissement,45.75253,4.86438,Entire home/apt,3,1.0,60.0,3,30,0,4,2024-06-26,4.46,licensed,2.0,52
3345995,16889087,2014-06-17,f,2e Arrondissement,45.76445,4.83257,Entire home/apt,6,2.0,180.0,3,21,0,0,2022-04-24,4.94,licensed,4.0,41
3355484,12575859,2014-02-25,f,2e Arrondissement,45.75459,4.82583,Private room,1,1.0,18.0,15,180,238,3,2024-08-31,4.83,Unlicensed,1.0,15
3390530,15719632,2014-05-19,f,1er Arrondissement,45.77367401123047,4.833452224731445,Entire home/apt,2,1.0,50.0,3,60,350,24,2024-08-27,4.83,licensed,0.0,41
3403380,17110764,2014-06-22,f,7e Arrondissement,45.74704,4.84685,Entire home/apt,5,1.0,110.0,365,1125,13,0,2018-03-31,4.75,Unlicensed,2.0,24
3410356,6829639,2013-06-10,t,6e Arrondissement,45.77631,4.84484,Private room,2,1.0,58.0,2,1125,344,25,2024-09-08,4.77,licensed,1.0,28
3414046,14809773,2014-04-27,f,3e Arrondissement,45.75558,4.8426,Private room,1,1.0,35.0,5,1125,269,0,2021-09-11,4.58,Unlicensed,1.0,16
3435928,17318153,2014-06-27,f,4e Arrondissement,45.77694,4.826,Entire home/apt,4,1.0,80.0,365,1125,0,0,2019-12-15,4.3,Unlicensed,4.0,28
3447042,17371933,2014-06-28,f,3e Arrondissement,45.75294,4.86501,Entire home/apt,4,1.0,51.0,365,1125,178,0,2021-08-14,4.39,Unlicensed,1.0,11
3465206,17458654,2014-06-30,f,4e Arrondissement,45.7778,4.82397,Entire home/apt,6,1.0,200.0,2,1125,0,0,2023-08-02,4.47,licensed,2.0,46
3471231,17488690,2014-07-01,t,9e Arrondissement,45.77666,4.80853,Entire home/apt,2,1.0,49.0,4,14,43,16,2024-08-23,4.76,licensed,0.0,42
3491859,17584291,2014-07-03,f,4e Arrondissement,45.78249,4.83729,Entire home/apt,5,1.0,200.0,2,25,75,3,2023-12-10,5.0,licensed,3.0,48
3501079,17629115,2014-07-04,f,8e Arrondissement,45.74013,4.86697,Entire home/apt,4,1.0,99.0,365,1125,0,0,2017-12-10,4.6,Unlicensed,2.0,34
3517871,17712817,2014-07-06,t,5e Arrondissement,45.7632,4.82684,Entire home/apt,4,1.0,133.0,5,1125,243,29,2024-08-18,4.95,licensed,1.0,37
3557394,17909339,2014-07-10,t,1er Arrondissement,45.77381,4.83658,Private room,2,1.0,75.0,6,1125,272,2,2024-07-12,4.76,licensed,1.0,41
3569031,10402413,2013-12-03,f,4e Arrondissement,45.77514,4.82299,Entire home/apt,2,1.0,60.0,2,31,271,21,2024-09-02,4.54,licensed,2.0,41
3583248,18049567,2014-07-13,f,5e Arrondissement,45.75907,4.8257,Entire home/apt,4,1.0,90.0,365,1125,0,0,2017-03-12,4.38,Unlicensed,2.0,19
3597316,18013300,2014-07-12,f,9e Arrondissement,45.79016,4.81428,Entire home/apt,6,1.0,80.0,365,1125,0,0,2017-04-17,4.75,Unlicensed,2.0,12
3600741,18141612,2014-07-15,t,7e Arrondissement,45.73622,4.83858,Private room,1,1.0,34.0,2,1125,0,3,2024-07-17,4.71,Unlicensed,1.0,31
3609743,18189468,2014-07-16,f,5e Arrondissement,45.76411,4.78683,Private room,2,1.0,73.0,7,180,266,0,2022-12-16,4.25,Unlicensed,1.0,26
3634760,17515265,2014-07-01,t,1er Arrondissement,45.76981,4.83553,Entire home/apt,4,1.0,150.0,2,1125,348,13,2024-08-06,4.78,licensed,2.0,57
3650741,6182909,2013-05-01,f,3e Arrondissement,45.75644,4.84377,Entire home/apt,4,1.0,85.0,2,15,0,0,2017-11-01,4.7,licensed,2.0,26
3664047,11593062,2014-01-24,f,4e Arrondissement,45.77639,4.8339,Entire home/apt,2,1.0,65.0,365,365,0,0,2014-12-08,5.0,Unlicensed,1.0,9
3664923,18581140,2014-07-21,f,4e Arrondissement,45.77507,4.83404,Entire home/apt,4,1.0,150.0,2,1125,0,0,2019-01-28,5.0,licensed,2.0,19
3683970,18732380,2014-07-23,f,3e Arrondissement,45.75308,4.85314,Entire home/apt,7,1.0,30.0,365,1125,0,0,2014-11-02,4.5,Unlicensed,2.0,7
3724105,19024664,2014-07-28,f,7e Arrondissement,45.74794,4.83589,Entire home/apt,8,1.0,105.0,365,1125,0,0,2017-01-02,4.25,Unlicensed,3.0,8
3733458,3670240,2012-09-25,f,3e Arrondissement,45.7637,4.86437,Entire home/apt,4,1.0,95.0,2,1125,266,4,2024-03-05,4.65,licensed,1.0,23
3766207,19293015,2014-08-01,f,1er Arrondissement,45.76968,4.82945,Entire home/apt,2,1.0,55.0,2,90,0,0,2019-09-28,4.51,licensed,1.0,21
3788419,18437085,2014-07-20,f,2e Arrondissement,45.76199,4.8371,Entire home/apt,4,1.0,109.0,365,1125,177,0,2021-09-10,4.2,Unlicensed,1.0,49
3791356,17909339,2014-07-10,t,1er Arrondissement,45.77406,4.83683,Entire home/apt,6,2.0,240.0,30,1125,268,0,2023-08-02,4.88,Mobility lease only,3.0,54
3818579,19633690,2014-08-07,f,3e Arrondissement,45.76024,4.87399,Entire home/apt,2,1.0,38.0,365,1125,0,0,2015-10-20,4.0,Unlicensed,1.0,6
3832026,19727411,2014-08-09,t,6e Arrondissement,45.77075,4.85109,Entire home/apt,4,2.0,160.0,5,95,0,9,2024-09-05,4.77,licensed,2.0,27
3840978,15080065,2014-05-04,t,6e Arrondissement,45.76902,4.85504,Entire home/apt,2,1.0,87.0,4,1125,103,13,2024-06-29,4.85,licensed,1.0,32
3936034,4224419,2012-11-23,t,7e Arrondissement,45.75269,4.8469,Private room,2,1.0,58.0,5,180,53,7,2024-08-14,5.0,Unlicensed,1.0,47
3945204,7449887,2013-07-12,f,9e Arrondissement,45.77587890625,4.801665782928467,Entire home/apt,2,1.0,121.0,2,90,113,3,2024-06-06,4.76,licensed,0.0,34
4011574,17295865,2014-06-26,f,7e Arrondissement,45.74851,4.83932,Private room,2,1.0,25.0,1,3,0,0,2019-08-12,4.93,Unlicensed,1.0,24
4019465,16525872,2014-06-08,t,4e Arrondissement,45.77952,4.83439,Private room,2,1.0,39.0,1,5,165,0,2020-02-11,4.67,Unlicensed,1.0,9
4027941,15770116,2014-05-20,f,3e Arrondissement,45.75353,4.8814,Private room,2,1.0,28.0,2,42,0,0,2022-06-17,4.93,Unlicensed,1.0,35
4042997,7079835,2013-06-24,t,7e Arrondissement,45.74839,4.84561,Entire home/apt,4,1.0,84.0,2,62,0,10,2024-01-14,4.82,licensed,1.0,20
4057391,21042843,2014-09-07,f,3e Arrondissement,45.76117,4.85038,Entire home/apt,6,2.0,200.0,365,1125,0,0,2018-12-09,4.83,Unlicensed,3.0,15
4075204,7384821,2013-07-09,t,6e Arrondissement,45.77031,4.85088,Entire home/apt,2,1.0,75.0,2,1125,333,30,2024-08-17,4.78,licensed,1.0,38
4080590,16557394,2014-06-09,f,7e Arrondissement,45.74355,4.8491,Entire home/apt,2,1.0,65.0,365,1125,0,0,2021-09-24,4.87,Unlicensed,1.0,11
4098481,16437856,2014-06-05,f,3e Arrondissement,45.75352,4.86877,Private room,2,1.0,20.0,1,14,0,0,2018-03-26,4.94,Unlicensed,1.0,14
4103384,11325327,2014-01-15,t,1er Arrondissement,45.77027,4.83416,Entire home/apt,4,1.0,85.0,2,21,213,30,2024-08-15,4.91,licensed,1.0,38
4126356,21404772,2014-09-16,f,1er Arrondissement,45.769,4.83654,Entire home/apt,2,1.0,55.0,30,1125,0,0,2016-09-30,5.0,Mobility lease only,1.0,20
4160377,3683696,2012-09-26,f,7e Arrondissement,45.74671,4.85472,Entire home/apt,4,1.0,70.0,365,1125,0,0,2015-12-08,5.0,Unlicensed,1.0,8
4181058,21690572,2014-09-23,f,5e Arrondissement,45.7672687,4.825591099999997,Entire home/apt,2,1.0,98.0,1,1125,161,14,2024-09-03,4.7,licensed,0.0,23
4185819,18189468,2014-07-16,f,5e Arrondissement,45.7624,4.78698,Private room,1,1.0,93.0,4,730,189,1,2023-12-15,4.5,Unlicensed,1.0,30
4190115,5931758,2013-04-15,t,2e Arrondissement,45.7603449,4.8368357,Entire home/apt,2,1.0,100.0,1,1125,322,7,2024-07-22,4.7,licensed,1.0,20
4206593,18106465,2014-07-14,f,4e Arrondissement,45.78072,4.83459,Entire home/apt,2,1.0,44.0,30,1125,0,0,2017-07-23,4.5,Mobility lease only,1.0,9
4207996,16525872,2014-06-08,t,4e Arrondissement,45.77946,4.83475,Private room,1,1.0,35.0,1,4,250,28,2024-08-25,4.86,Unlicensed,1.0,14
4226122,2758045,2012-06-27,f,3e Arrondissement,45.76072,4.84266,Private room,3,1.0,62.0,2,1125,350,29,2024-08-27,4.8,licensed,1.0,12
4237582,4772221,2013-01-20,f,3e Arrondissement,45.75327,4.85112,Entire home/apt,2,1.0,50.0,365,1125,0,0,2017-12-10,4.75,Unlicensed,1.0,13
4237789,7204071,2013-06-30,f,8e Arrondissement,45.73381,4.87549,Entire home/apt,4,1.0,145.0,365,1125,364,0,2020-02-27,4.6,Unlicensed,2.0,11
4239047,21997879,2014-10-01,f,2e Arrondissement,45.75299,4.82666,Entire home/apt,4,2.0,165.0,365,1125,365,0,2017-02-05,4.83,Unlicensed,2.0,13
4248413,3422777,2012-08-30,t,3e Arrondissement,45.76349,4.86827,Entire home/apt,6,1.0,190.0,2,10,19,17,2024-08-24,4.91,licensed,3.0,47
4260608,22113111,2014-10-04,f,3e Arrondissement,45.7527,4.85441,Entire home/apt,6,1.0,240.0,365,1125,0,0,2017-12-10,5.0,Unlicensed,2.0,9
4265195,6959356,2013-06-17,f,2e Arrondissement,45.75064,4.82341,Entire home/apt,2,1.0,120.0,3,10,157,1,2023-12-13,4.85,licensed,1.0,24
4277349,10483557,2013-12-07,f,6e Arrondissement,45.76972,4.85728,Entire home/apt,4,1.0,200.0,365,1125,0,0,2017-01-24,4.83,Unlicensed,2.0,9
4291861,15995025,2014-05-26,f,7e Arrondissement,45.74726,4.84286,Private room,4,1.0,27.0,1,1125,0,0,2017-01-29,4.47,Unlicensed,1.6666666666666667,9
4303415,21863700,2014-09-28,t,7e Arrondissement,45.74898147583008,4.839415073394775,Private room,1,1.0,44.0,1,1125,250,90,2024-09-12,4.88,Unlicensed,1.0,19
4309128,6346276,2013-05-12,t,6e Arrondissement,45.76864,4.84618,Private room,1,1.0,50.0,2,1125,267,7,2024-06-23,4.76,Unlicensed,1.0,53
4320769,22433371,2014-10-12,f,1er Arrondissement,45.77211,4.83817,Entire home/apt,4,1.0,129.0,4,60,267,5,2023-12-29,4.69,licensed,2.0,28
4321523,13715953,2014-03-30,f,7e Arrondissement,45.75401,4.84074,Entire home/apt,4,1.0,150.0,365,1125,0,0,2022-11-06,4.71,licensed,2.0,10
4322520,369826491,2020-09-29,f,2e Arrondissement,45.75754,4.83359,Entire home/apt,4,1.0,107.0,3,90,78,17,2024-07-21,4.29,licensed,1.0,25
4330056,22482608,2014-10-13,t,3e Arrondissement,45.75399,4.8675,Entire home/apt,8,3.0,324.0,2,1125,113,43,2024-09-08,4.87,licensed,4.0,58
4345132,7395441,2013-07-10,t,6e Arrondissement,45.77029,4.8476,Entire home/apt,4,1.0,130.0,3,1125,297,7,2024-06-02,4.8,licensed,1.0,41
4347295,20788584,2014-09-01,t,7e Arrondissement,45.73666,4.83632,Entire home/apt,2,1.0,79.0,2,21,83,14,2024-09-06,4.73,licensed,1.0,26
4349608,22578288,2014-10-15,f,1er Arrondissement,45.77104,4.83209,Entire home/apt,4,1.0,50.0,7,1125,0,0,2022-06-06,4.61,licensed,1.6666666666666667,24
4364775,5117719,2013-02-17,f,3e Arrondissement,45.76325,4.8662,Entire home/apt,4,1.0,57.0,8,1125,257,1,2023-12-23,4.54,licensed,1.0,38
4371203,4593227,2013-01-05,t,5e Arrondissement,45.76668,4.82366,Entire home/apt,2,2.0,286.0,2,60,209,27,2024-08-09,4.99,licensed,1.0,49
4374438,22711368,2014-10-19,f,7e Arrondissement,45.74939,4.85269,Entire home/apt,2,1.0,52.0,2,90,244,98,2024-08-29,4.72,licensed,0.0,16
4376691,22723474,2014-10-19,f,5e Arrondissement,45.76561,4.8164,Entire home/apt,4,1.0,143.0,365,1125,363,0,2017-05-30,4.67,Unlicensed,2.0,38
4376928,22724909,2014-10-19,f,7e Arrondissement,45.73025,4.83438,Entire home/apt,3,1.0,85.0,365,1125,0,0,2014-12-08,5.0,Unlicensed,1.0,9
4392049,5322620,2013-03-04,t,5e Arrondissement,45.7604,4.82779,Entire home/apt,5,1.0,200.0,3,60,125,28,2024-09-07,4.8,licensed,2.0,41
4393303,22615483,2014-10-16,t,8e Arrondissement,45.7411,4.87539,Private room,2,1.0,45.0,1,1125,14,39,2024-09-02,4.87,Unlicensed,1.0,41
4405651,11862589,2014-02-02,f,3e Arrondissement,45.75371,4.85482,Private room,4,1.0,60.0,1,1125,0,0,2016-12-09,4.33,Unlicensed,1.6666666666666667,13
4408130,22881929,2014-10-23,f,8e Arrondissement,45.72981,4.85436,Entire home/apt,6,1.0,140.0,365,365,0,0,2015-12-06,4.5,Unlicensed,2.0,6
4415430,13513965,2014-03-25,f,9e Arrondissement,45.77276,4.8029,Entire home/apt,2,1.0,31.0,365,1125,0,0,2017-04-16,4.14,Unlicensed,1.0,11
4418662,21994041,2014-10-01,t,4e Arrondissement,45.7806,4.83997,Entire home/apt,9,2.0,425.0,2,1125,347,24,2024-08-18,4.85,licensed,5.0,38
4427578,22984947,2014-10-26,f,5e Arrondissement,45.76037,4.82566,Entire home/apt,6,1.0,200.0,365,1125,0,0,2016-06-21,4.5,Unlicensed,2.0,6
4438899,5931758,2013-04-15,t,1er Arrondissement,45.7683676,4.8349243,Entire home/apt,2,1.0,105.0,1,1125,254,0,2023-08-15,4.79,licensed,1.0,20
4442524,5058654,2013-02-12,f,2e Arrondissement,45.75404,4.83171,Entire home/apt,4,1.0,89.0,365,1125,0,0,2014-12-07,4.0,Unlicensed,1.0,6
4446827,23077463,2014-10-28,f,1er Arrondissement,45.77062,4.83157,Entire home/apt,4,2.0,250.0,365,1125,0,0,2016-08-07,4.42,Unlicensed,2.0,13
4451212,850970,2011-07-21,f,3e Arrondissement,45.75678,4.87265,Entire home/apt,5,1.0,140.0,365,1125,0,0,2015-12-07,5.0,Unlicensed,2.0,10
4453632,23110626,2014-10-29,f,7e Arrondissement,45.74733,4.83548,Entire home/apt,4,1.0,50.0,365,1125,0,0,2017-10-29,4.5,Unlicensed,2.0,8
4453659,23110693,2014-10-29,f,1er Arrondissement,45.76939,4.82742,Entire home/apt,7,1.0,81.0,365,1125,0,0,2017-12-10,4.5,Unlicensed,2.0,9
4454827,4156965,2012-11-15,f,7e Arrondissement,45.73702,4.82565,Entire home/apt,6,1.0,99.0,28,1124,161,4,2024-05-15,4.45,licensed,2.0,37
4460333,5117719,2013-02-17,f,7e Arrondissement,45.75432,4.84364,Entire home/apt,5,1.0,72.0,7,1124,12,3,2024-06-28,4.71,licensed,1.0,33
4463352,23157374,2014-10-30,t,2e Arrondissement,45.75962,4.83281,Entire home/apt,2,1.0,130.0,2,1125,155,11,2024-06-24,4.89,Unlicensed,1.0,1
4467186,23177800,2014-10-31,f,2e Arrondissement,45.76377,4.83277,Entire home/apt,4,1.0,89.0,6,1125,273,0,2021-03-07,4.82,licensed,1.0,25
4469354,3946004,2012-10-22,f,1er Arrondissement,45.77421,4.83181,Entire home/apt,6,1.0,110.0,365,1125,0,0,2016-10-31,4.75,Unlicensed,2.0,10
4473611,8703951,2013-09-08,f,5e Arrondissement,45.75597,4.82097,Entire home/apt,6,2.0,150.0,3,20,0,0,2019-07-08,5.0,licensed,3.0,25
4480506,23248271,2014-11-02,f,1er Arrondissement,45.76794,4.82971,Entire home/apt,4,1.0,95.0,2,1125,0,1,2024-07-29,5.0,licensed,2.0,13
4481115,5999482,2013-04-19,f,1er Arrondissement,45.77276,4.83415,Entire home/apt,7,2.0,180.0,2,1125,2,1,2023-12-10,4.68,licensed,3.0,71
4489056,23288518,2014-11-03,f,2e Arrondissement,45.76003,4.83061,Entire home/apt,4,1.0,200.0,365,1125,0,0,2015-12-06,5.0,Unlicensed,4.0,7
4490680,21808591,2014-09-26,f,4e Arrondissement,45.78079,4.83355,Entire home/apt,6,1.0,150.0,1,21,0,0,2019-12-08,4.6,licensed,3.0,16
4495916,23255652,2014-11-02,t,3e Arrondissement,45.7542,4.86662,Entire home/apt,4,1.0,51.0,45,90,292,3,2024-06-29,4.55,licensed,1.0,29
4496219,23322894,2014-11-04,f,7e Arrondissement,45.7501,4.85791,Entire home/apt,2,1.0,55.0,365,1125,0,0,2016-12-02,4.56,Unlicensed,1.0,15
4498197,23331226,2014-11-04,f,1er Arrondissement,45.77119,4.83164,Entire home/apt,3,1.0,57.0,30,100,0,2,2024-08-31,4.66,Mobility lease only,1.0,33
4500340,14353686,2014-04-16,f,4e Arrondissement,45.78063,4.8335,Entire home/apt,7,1.0,300.0,2,1125,0,3,2023-12-10,4.74,licensed,4.0,37
4505917,23367035,2014-11-05,f,1er Arrondissement,45.76982,4.83296,Entire home/apt,5,1.0,85.0,2,14,0,0,2019-07-09,4.69,licensed,2.0,22
4515610,15854880,2014-05-22,t,8e Arrondissement,45.72608,4.87961,Entire home/apt,1,1.0,42.0,7,1125,1,6,2024-09-11,4.74,licensed,1.0,18
4518424,23385389,2014-11-05,f,2e Arrondissement,45.76327,4.83165,Entire home/apt,8,1.0,300.0,365,1125,0,0,2016-06-20,4.0,Unlicensed,3.0,11
4525383,3028174,2012-07-23,f,9e Arrondissement,45.76425,4.79097,Entire home/apt,10,2.0,299.0,2,450,162,5,2024-05-26,4.54,licensed,5.0,50
4528703,5117719,2013-02-17,f,8e Arrondissement,45.73958,4.8761,Entire home/apt,3,1.0,48.0,7,1125,256,3,2024-06-30,4.46,licensed,0.0,25
4534169,291015206,2019-09-02,f,4e Arrondissement,45.77755,4.83489,Entire home/apt,4,1.0,83.0,3,1125,13,53,2024-08-16,4.62,licensed,1.0,29
4535960,17354454,2014-06-28,t,4e Arrondissement,45.77144,4.81425,Entire home/apt,4,1.0,120.0,3,1125,344,16,2024-09-08,4.81,licensed,2.0,33
4536366,19689772,2014-08-08,t,1er Arrondissement,45.76674,4.83091,Private room,2,1.0,52.0,3,1125,346,19,2024-06-26,4.86,Unlicensed,1.0,14
4536904,11042382,2014-01-05,f,7e Arrondissement,45.7346,4.83519,Private room,4,1.0,90.0,2,1125,364,7,2024-09-11,4.73,Unlicensed,2.0,37
4539448,23538502,2014-11-09,f,8e Arrondissement,45.74176,4.85897,Entire home/apt,5,1.0,210.0,2,5,358,5,2024-06-24,4.87,licensed,2.0,41
4548286,23581078,2014-11-10,f,3e Arrondissement,45.75299,4.85573,Hotel room,2,1.0,151.0,1,1125,0,0,2022-11-27,4.57,Unlicensed,1.0,10
4552207,22448052,2014-10-12,f,2e Arrondissement,45.74473,4.82448,Entire home/apt,5,1.0,105.0,2,1125,293,24,2024-08-31,4.6,licensed,3.0,34
4553363,23606372,2014-11-11,t,1er Arrondissement,45.77098,4.83221,Entire home/apt,2,1.0,98.0,4,730,285,13,2024-09-11,4.61,licensed,0.0,49
4553501,23607142,2014-11-11,f,2e Arrondissement,45.75846,4.83215,Entire home/apt,4,1.0,105.0,365,1125,0,0,2017-01-01,5.0,Unlicensed,1.0,9
4555883,15387414,2014-05-11,f,5e Arrondissement,45.7596,4.79313,Entire home/apt,2,1.0,59.0,1,1125,0,0,2021-01-31,4.91,licensed,1.0,26
4556961,23623203,2014-11-11,f,3e Arrondissement,45.74569,4.87466,Entire home/apt,4,1.0,75.0,365,1125,0,0,2014-12-09,5.0,Unlicensed,1.0,12
4557783,23627853,2014-11-11,f,2e Arrondissement,45.76148,4.83243,Entire home/apt,4,1.0,100.0,365,1125,0,0,2015-12-09,4.5,Unlicensed,1.0,11
4560549,23643455,2014-11-12,f,3e Arrondissement,45.75532,4.84334,Entire home/apt,2,1.0,30.0,365,1125,0,0,2016-06-21,4.04,Unlicensed,1.0,12
4564368,23660108,2014-11-12,f,5e Arrondissement,45.75523,4.81304,Entire home/apt,6,1.0,80.0,365,1125,365,0,2020-11-24,4.81,Unlicensed,2.0,18
4566148,23572622,2014-11-10,f,4e Arrondissement,45.78774,4.81744,Entire home/apt,2,1.0,73.0,365,1125,0,0,2015-12-08,4.5,Unlicensed,1.0,21
4566330,18708434,2014-07-23,f,6e Arrondissement,45.76949,4.85358,Entire home/apt,2,1.0,55.0,365,1125,0,0,2019-09-13,4.65,Unlicensed,1.0,23
4573855,17908890,2014-07-10,f,1er Arrondissement,45.7691,4.83487,Entire home/apt,4,1.0,55.0,365,1125,0,0,2016-04-21,4.57,Unlicensed,1.0,6
4574451,23711925,2014-11-13,f,7e Arrondissement,45.74672,4.84646,Entire home/apt,4,1.0,70.0,365,1125,0,0,2014-12-07,5.0,Unlicensed,2.0,5
4582581,14809773,2014-04-27,f,5e Arrondissement,45.75564,4.81536,Private room,2,1.0,40.0,5,1125,197,0,2016-07-28,3.67,Unlicensed,1.0,15
4584412,23581078,2014-11-10,f,3e Arrondissement,45.75304,4.85554,Hotel room,2,1.0,176.0,1,1125,0,0,2023-02-26,4.8,Unlicensed,1.0,10
4584577,23581078,2014-11-10,f,3e Arrondissement,45.75272,4.85582,Hotel room,2,1.0,118.0,1,1125,44,0,2015-01-27,5.0,Unlicensed,1.0,10
4584650,23581078,2014-11-10,f,3e Arrondissement,45.75276,4.85709,Hotel room,2,1.0,118.0,1,1125,47,3,2024-08-27,4.57,Unlicensed,1.0,10
4584731,23581078,2014-11-10,f,3e Arrondissement,45.7548,4.85541,Hotel room,2,1.0,132.0,1,1125,47,1,2024-06-22,4.6,Unlicensed,1.0,10
4586040,4448416,2012-12-19,f,2e Arrondissement,45.7426,4.82194,Entire home/apt,4,1.0,200.0,365,1125,0,0,2014-12-08,5.0,Unlicensed,1.0,6
4591796,23802390,2014-11-16,f,5e Arrondissement,45.75429,4.82304,Entire home/apt,4,2.0,398.0,3,1125,353,2,2023-12-17,4.43,licensed,2.0,10
4592558,23806285,2014-11-16,f,4e Arrondissement,45.77788,4.83692,Entire home/apt,4,1.0,57.0,1,1125,0,0,2016-12-11,5.0,licensed,3.0,28
